"Obs","latitude","longitude","july_min","jan_max","prec","evap","soil","wind"
"DOA97012406",-33.2981666666667,21.214,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012407",-33.2955,21.2145,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012408",-33.2956666666667,21.2086666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012409",-33.2936666666667,21.208,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012410",-33.2955,21.2026666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97012411",-33.2955,21.1978333333333,0.3,39.56,374.41,0.05,0.41,4.09
"HRK95121901",-33.3333333333333,22.1323333333333,0.71,40,390.23,0.05,0.45,3.94
"HRK96121902",-33.3468333333333,21.9801666666667,0.71,40,390.23,0.05,0.45,3.94
"HRK96122002",-33.3315,22.1188333333333,0.71,40,390.23,0.05,0.45,3.94
"HRK96122003",-33.3341666666667,22.1205,0.71,40,390.23,0.05,0.45,3.94
"HRK96122004",-33.3306666666667,22.1403333333333,0.71,40,390.23,0.05,0.45,3.94
"TOW97011601",-33.3923333333333,21.7468333333333,0.71,40,390.23,0.05,0.45,3.94
"TOW97011602",-33.3946666666667,21.7403333333333,0.71,40,390.23,0.05,0.45,3.94
"TOW97011604",-33.3958333333333,21.7301666666667,0.71,40,390.23,0.05,0.45,3.94
"TOW97011605",-33.3926666666667,21.7376666666667,0.71,40,390.23,0.05,0.45,3.94
"TOW97011608",-33.3721666666667,21.7785,0.71,40,390.23,0.05,0.45,3.94
"GEH96082405",-33.169,19.1953333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96082406",-33.165,19.197,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96082407",-33.1623333333333,19.1996666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96082408",-33.1568333333333,19.2015,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96082409",-33.1631666666667,19.1966666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH96082410",-33.163,19.1898333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"JAT97012501",-32.5123333333333,19.158,-0.63,37.38,474.61,0.11,0.48,3.89
"JAT97012502",-32.5113333333333,19.1558333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"VDW97012201",-33.024,19.6233333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"NGF97021207",-33.8873333333333,19.3275,1.57,36.73,458.79,0.16,0.45,3.73
"DOA97020305",-33.3013333333333,21.236,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97020903",-33.4098333333333,21.3205,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97020908",-33.404,21.322,0.3,39.56,374.41,0.05,0.41,4.09
"PMR97030301",-33.854,19.157,1.57,36.73,458.79,0.16,0.45,3.73
"AGR97022409",-33.3175,22.043,0.71,40,390.23,0.05,0.45,3.94
"AGR97022410",-33.331,22.0358333333333,0.71,40,390.23,0.05,0.45,3.94
"AGR97022411",-33.3495,22.0495,0.71,40,390.23,0.05,0.45,3.94
"AGR97022412",-33.3621666666667,22.0736666666667,0.71,40,390.23,0.05,0.45,3.94
"AGR97022501",-33.6346666666667,22.9495,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022502",-33.6251666666667,22.9441666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022503",-33.6216666666667,22.9271666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022505",-33.625,22.901,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022506",-33.6206666666667,22.8801666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022507",-33.614,22.8596666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022508",-33.6058333333333,22.8596666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022510",-33.6225,22.8586666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022511",-33.6198333333333,22.8763333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022512",-33.623,22.891,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022513",-33.6468333333333,22.9575,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022515",-33.6585,22.9565,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR97022701",-33.6543333333333,22.7741666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022704",-33.6505,22.7705,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022705",-33.6481666666667,22.7731666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022706",-33.6473333333333,22.7741666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022707",-33.6473333333333,22.7715,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022708",-33.6473333333333,22.7656666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022709",-33.6455,22.7671666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022710",-33.645,22.7613333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022711",-33.641,22.7558333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022712",-33.6418333333333,22.7548333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022713",-33.6398333333333,22.7531666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022714",-33.6415,22.7531666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022715",-33.6428333333333,22.7466666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022717",-33.6436666666667,22.7393333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022718",-33.6423333333333,22.7353333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022719",-33.6455,22.7333333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AGR97022722",-33.6716666666667,22.7548333333333,0.52,38.33,406.05,0.07,0.43,3.51
"CVD97012703",-33.5048333333333,20.6328333333333,0.23,37.73,300.59,0.03,0.43,4.14
"CVD97012704",-33.5068333333333,20.6398333333333,0.23,37.73,300.59,0.03,0.43,4.14
"DOA97022701",-33.6545,22.7811666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022703",-33.6495,22.7833333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022706",-33.6468333333333,22.793,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022710",-33.6436666666667,22.793,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022711",-33.6468333333333,22.735,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022712",-33.65,22.7281666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97022713",-33.6545,22.7693333333333,0.52,38.33,406.05,0.07,0.43,3.51
"NAH97022802",-33.7116666666667,19.8843333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH97022803",-33.7153333333333,19.8801666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH97022805",-33.7185,19.8768333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH97022806",-33.7193333333333,19.8768333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH97022807",-33.7171666666667,19.8591666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"NAH97030101",-33.7063333333333,19.8311666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"DOA97031902",-33.5158333333333,24.0661666666667,0.54,42.04,453.52,0.14,0.44,3.92
"DOA97031907",-33.5216666666667,24.0881666666667,0.54,42.04,453.52,0.14,0.44,3.92
"DOA97042603",-33.4378333333333,21.0935,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042604",-33.4391666666667,21.099,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042605",-33.4386666666667,21.1048333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042606",-33.4415,21.1075,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042607",-33.4338333333333,21.107,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042608",-33.434,21.1145,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042609",-33.4315,21.1123333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042610",-33.4288333333333,21.1156666666667,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042611",-33.427,21.1173333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042612",-33.4256666666667,21.121,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042613",-33.431,21.1043333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042712",-33.2913333333333,21.378,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97042716",-33.2931666666667,21.3683333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042603",-33.436,21.085,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042604",-33.4328333333333,21.0855,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042605",-33.4306666666667,21.0855,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042608",-33.4251666666667,21.0893333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042611",-33.4265,21.1005,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042612",-33.422,21.1058333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042613",-33.4238333333333,21.1075,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042614",-33.4225,21.114,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042615",-33.4211666666667,21.1205,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042616",-33.4238333333333,21.1205,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042617",-33.4296666666667,21.1043333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042618",-33.431,21.0915,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97042619",-33.4351666666667,21.0893333333333,0.3,39.56,374.41,0.05,0.41,4.09
"RDF96083101",-33.3936666666667,21.4338333333333,0.3,39.56,374.41,0.05,0.41,4.09
"RDF96083102",-33.3923333333333,21.438,0.3,39.56,374.41,0.05,0.41,4.09
"RDF96122501",-33.5075,20.638,0.23,37.73,300.59,0.03,0.43,4.14
"RDF96122502",-33.508,20.6178333333333,0.23,37.73,300.59,0.03,0.43,4.14
"RDF96122503",-33.5101666666667,20.6061666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JAT96111601",-32.5126666666667,19.1705,-0.63,37.38,474.61,0.11,0.48,3.89
"SHR97051101",-33.3621666666667,22.0691666666667,0.71,40,390.23,0.05,0.45,3.94
"SHR97051102",-33.3513333333333,22.0478333333333,0.71,40,390.23,0.05,0.45,3.94
"SHR97051105",-33.3463333333333,22.0306666666667,0.71,40,390.23,0.05,0.45,3.94
"AGR97051812",-33.2153333333333,20.042,-0.72,38.19,569.53,0.13,0.47,3.8
"AGR97051814",-33.2136666666667,20.0461666666667,-0.72,38.19,569.53,0.13,0.47,3.8
"LYM97051705",-33.2685,19.8738333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM97051706",-33.2726666666667,19.867,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM97051707",-33.2773333333333,19.8533333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM97051708",-33.2803333333333,19.8418333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM97051709",-33.2843333333333,19.8301666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF97051706",-33.2706666666667,19.873,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF97051707",-33.2746666666667,19.8603333333333,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF97051708",-33.279,19.8475,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF97051709",-33.2825,19.8365,-1.1,36.98,622.27,0.15,0.55,3.74
"NAZ97052807",-33.5735,18.7956666666667,3.84,37.94,516.8,0.22,0.42,3.4
"TDJ97040301",-33.3551666666667,22.056,0.71,40,390.23,0.05,0.45,3.94
"TDJ97040302",-33.3601666666667,22.0696666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97041101",-33.3386666666667,22.0366666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97041102",-33.3441666666667,22.0071666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97042901",-33.3408333333333,21.9853333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97042902",-33.3366666666667,21.9933333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050601",-33.3263333333333,21.9913333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050602",-33.3243333333333,21.9906666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050603",-33.322,21.995,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050702",-33.3533333333333,21.995,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050703",-33.3415,21.9901666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050803",-33.3483333333333,21.9686666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97051302",-33.3351666666667,21.9783333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97051401",-33.3371666666667,21.9571666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97051403",-33.3263333333333,21.9566666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97050804",-33.3508333333333,21.9686666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT97060106",-33.4418333333333,21.2503333333333,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97060107",-33.4346666666667,21.2526666666667,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97060108",-33.4355,21.2578333333333,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97060109",-33.436,21.2635,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97060701",-33.4365,22.6855,0.52,38.33,406.05,0.07,0.43,3.51
"OUT97060702",-33.432,22.687,0.52,38.33,406.05,0.07,0.43,3.51
"SHS97032002",-33.387,21.4538333333333,0.3,39.56,374.41,0.05,0.41,4.09
"SHS97032003",-33.3915,21.443,0.3,39.56,374.41,0.05,0.41,4.09
"TDJ97060401",-33.3455,22.0475,0.71,40,390.23,0.05,0.45,3.94
"TDJ97060601",-33.3083333333333,22.0411666666667,0.71,40,390.23,0.05,0.45,3.94
"TDJ97062301",-33.3578333333333,22.0403333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97071102",-33.4046666666667,22.6846666666667,0.52,38.33,406.05,0.07,0.43,3.51
"TDJ97071103",-33.4171666666667,22.6863333333333,0.52,38.33,406.05,0.07,0.43,3.51
"TDJ97072301",-33.3758333333333,22.0053333333333,0.71,40,390.23,0.05,0.45,3.94
"TDJ97072302",-33.3828333333333,22.005,0.71,40,390.23,0.05,0.45,3.94
"TDJ97072501",-33.3758333333333,22.0395,0.71,40,390.23,0.05,0.45,3.94
"VDW97073102",-32.365,19.1541666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR97073101",-32.4016666666667,19.1833333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR97073103",-32.3591666666667,19.1483333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR97073104",-32.365,19.16,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR97073105",-32.3566666666667,19.1575,-0.63,37.38,474.61,0.11,0.48,3.89
"BMA97061801",-32.5196666666667,19.1913333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"OUT97091306",-33.6613333333333,22.6526666666667,0.52,38.33,406.05,0.07,0.43,3.51
"MCG97102102",-33.6441666666667,23.9961666666667,-0.38,38.85,442.97,0.17,0.41,3.3
"MCG97102104",-33.6378333333333,24.0075,-0.38,38.85,442.97,0.17,0.41,3.3
"MCG97102106",-33.6293333333333,24.0145,-0.38,38.85,442.97,0.17,0.41,3.3
"ALA97102601",-33.2076666666667,19.6043333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"ALA97102602",-33.211,19.592,-1.39,35.69,564.26,0.2,0.49,3.73
"ALA97102604",-33.211,19.5843333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"ALA97102605",-33.1955,19.5951666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ97101203",-33.4916666666667,19.11,0.23,36.51,527.34,0.21,0.47,3.48
"WIJ97101204",-33.5016666666667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
"GEH97091209",-33.4235,19.0855,0.23,36.51,527.34,0.21,0.47,3.48
"GEH97091210",-33.4323333333333,19.085,0.23,36.51,527.34,0.21,0.47,3.48
"GEH97101101",-33.1258333333333,19.177,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH97101102",-33.1166666666667,19.1716666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH97101103",-33.1158333333333,19.1658333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"GEH97101201",-33.122,19.1655,-1.39,35.69,564.26,0.2,0.49,3.73
"JCJ97102003",-33.6541666666667,23.9941666666667,-0.38,38.85,442.97,0.17,0.41,3.3
"WJF97012701",-33.505,20.625,0.23,37.73,300.59,0.03,0.43,4.14
"TOW97101513",-33.3775,21.3785,0.3,39.56,374.41,0.05,0.41,4.09
"DOA97111701",-33.3288333333333,22.249,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111702",-33.3293333333333,22.2536666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111707",-33.328,22.2843333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111709",-33.3288333333333,22.2946666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111710",-33.331,22.3058333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111711",-33.332,22.3086666666667,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111713",-33.336,22.3183333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111716",-33.3373333333333,22.3425,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111717",-33.3391666666667,22.3553333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111720",-33.3423333333333,22.3843333333333,0.52,38.33,406.05,0.07,0.43,3.51
"DOA97111803",-33.5991666666667,22.8613333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111804",-33.5946666666667,22.8645,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111805",-33.5936666666667,22.858,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111806",-33.5961666666667,22.8478333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111808",-33.5901666666667,22.8468333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111901",-33.6251666666667,22.9843333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111902",-33.627,22.9855,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111905",-33.632,22.9913333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111906",-33.6333333333333,22.993,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111907",-33.6206666666667,22.9806666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111908",-33.6198333333333,22.9768333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111909",-33.6228333333333,22.977,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111910",-33.6228333333333,22.9731666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111911",-33.6256666666667,22.971,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA97111913",-33.633,22.974,-0.79,38.52,516.8,0.11,0.48,3.55
"NGF98011214",-32.4388333333333,19.241,-0.63,37.38,474.61,0.11,0.48,3.89
"HPF97112701",-32.4128333333333,19.1995,-0.63,37.38,474.61,0.11,0.48,3.89
"HPF97112702",-32.414,19.195,-0.63,37.38,474.61,0.11,0.48,3.89
"OUT97101101",-33.4186666666667,21.549,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97101102",-33.415,21.552,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97101103",-33.4118333333333,21.5543333333333,0.3,39.56,374.41,0.05,0.41,4.09
"OUT97101106",-33.4168333333333,21.5465,0.3,39.56,374.41,0.05,0.41,4.09
"AGR97123014",-33.8568333333333,19.1553333333333,1.57,36.73,458.79,0.16,0.45,3.73
"WIJ98031204",-32.4041666666667,19.1841666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031205",-32.4008333333333,19.1825,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031206",-32.3983333333333,19.18,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031209",-32.3916666666667,19.17,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031211",-32.3866666666667,19.1683333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031212",-32.385,19.165,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031214",-32.3825,19.1533333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031215",-32.3866666666667,19.1516666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031216",-32.39,19.1533333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031218",-32.395,19.155,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031220",-32.4,19.1683333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031221",-32.4016666666667,19.1733333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98031222",-32.405,19.1816666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"BAB98040602",-33.5248333333333,20.5768333333333,0.23,37.73,300.59,0.03,0.43,4.14
"ADJ98040601",-33.52,20.57,0.23,37.73,300.59,0.03,0.43,4.14
"ADJ98040602",-33.5285,20.6238333333333,0.23,37.73,300.59,0.03,0.43,4.14
"DFJ98040405",-33.1283333333333,24.0466666666667,-0.47,41.63,369.14,0.05,0.38,4.19
"DFJ98040406",-33.1366666666667,24.0516666666667,-0.47,41.63,369.14,0.05,0.38,4.19
"DFJ98040407",-33.14,24.0533333333333,-0.47,41.63,369.14,0.05,0.38,4.19
"GAC98040603",-33.5275,20.5955,0.23,37.73,300.59,0.03,0.43,4.14
"JDJ98040603",-33.5306666666667,20.6171666666667,0.23,37.73,300.59,0.03,0.43,4.14
"MOO98040601",-33.5405,20.565,0.23,37.73,300.59,0.03,0.43,4.14
"RTS98040602",-33.5296666666667,20.6016666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JAF98030602",-33.522,20.5516666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JAF98030603",-33.5211666666667,20.5661666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JAF98030605",-33.5265,20.5705,0.23,37.73,300.59,0.03,0.43,4.14
"JAF98030606",-33.5225,20.5838333333333,0.23,37.73,300.59,0.03,0.43,4.14
"JWI98040602",-33.5225,20.5483333333333,0.23,37.73,300.59,0.03,0.43,4.14
"JWI98040603",-33.523,20.5661666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JWI98040604",-33.5211666666667,20.5246666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JWI98040605",-33.5235,20.59,0.23,37.73,300.59,0.03,0.43,4.14
"OUT97110102",-33.3538333333333,21.9673333333333,0.71,40,390.23,0.05,0.45,3.94
"OUT97110103",-33.3655,21.965,0.71,40,390.23,0.05,0.45,3.94
"OUT97110104",-33.3658333333333,21.9621666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT97110105",-33.3705,21.9548333333333,0.71,40,390.23,0.05,0.45,3.94
"OUT97110106",-33.3708333333333,21.9535,0.71,40,390.23,0.05,0.45,3.94
"OUT97110108",-33.3698333333333,21.9491666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT97110109",-33.3655,21.9468333333333,0.71,40,390.23,0.05,0.45,3.94
"SUN98040603",-33.5265,20.5983333333333,0.23,37.73,300.59,0.03,0.43,4.14
"SUN98040604",-33.5175,20.6183333333333,0.23,37.73,300.59,0.03,0.43,4.14
"NGF98040602",-33.5238333333333,20.5741666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98040602",-33.5256666666667,20.5796666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98040603",-33.5283333333333,20.5823333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98040604",-33.5235,20.6101666666667,0.23,37.73,300.59,0.03,0.43,4.14
"CWR97111502",-32.4078333333333,19.1875,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98040704",-33.3576666666667,20.457,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98040705",-33.3558333333333,20.4555,0.23,37.73,300.59,0.03,0.43,4.14
"IVM98040602",-33.5216666666667,20.5558333333333,0.23,37.73,300.59,0.03,0.43,4.14
"IVM98040603",-33.523,20.5628333333333,0.23,37.73,300.59,0.03,0.43,4.14
"IVM98040604",-33.522,20.5785,0.23,37.73,300.59,0.03,0.43,4.14
"JBB97121603",-33.3878333333333,21.45,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121703",-33.404,21.4731666666667,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121706",-33.4121666666667,21.514,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121707",-33.4063333333333,21.5296666666667,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121801",-33.4103333333333,21.5383333333333,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121802",-33.4125,21.5583333333333,0.3,39.56,374.41,0.05,0.41,4.09
"JBB97121803",-33.4066666666667,21.5891666666667,0.71,40,390.23,0.05,0.45,3.94
"JBB97121804",-33.4096666666667,21.5926666666667,0.71,40,390.23,0.05,0.45,3.94
"ESA98042202",-33.3083333333333,22.0365,0.71,40,390.23,0.05,0.45,3.94
"ESA98042203",-33.3531666666667,22.0456666666667,0.71,40,390.23,0.05,0.45,3.94
"ESA98042401",-33.3301666666667,22.0328333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98042402",-33.3238333333333,22.0323333333333,0.71,40,390.23,0.05,0.45,3.94
"JBB98042603",-33.377,22.4263333333333,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98042607",-33.3846666666667,22.421,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98042608",-33.3908333333333,22.4225,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98042702",-33.4066666666667,22.45,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98042805",-33.4053333333333,22.5096666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98042806",-33.4008333333333,22.508,0.52,38.33,406.05,0.07,0.43,3.51
"JBB98043004",-33.659,22.8446666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98043005",-33.6553333333333,22.8446666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98043008",-33.6441666666667,22.8433333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98043009",-33.6416666666667,22.8533333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98043010",-33.628,22.858,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050103",-33.6198333333333,22.9268333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050104",-33.6116666666667,22.9253333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050105",-33.6068333333333,22.9215,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050106",-33.6031666666667,22.9118333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050107",-33.6008333333333,22.914,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050108",-33.5976666666667,22.9176666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JBB98050110",-33.5991666666667,22.9236666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"MOO98042202",-33.3391666666667,22.0383333333333,0.71,40,390.23,0.05,0.45,3.94
"RTS98042201",-33.3366666666667,22.0358333333333,0.71,40,390.23,0.05,0.45,3.94
